condition_key,drug,rank,rank_by_rating,score,shrunk_rating,mean_rating,n_reviews,positive_rate,mean_useful,mimic_confirmed,mimic_notes_matched,mimic_match_mode
back pain,Ultram,9,7,33.3117,7.6422,8.0526,19,0.7895,94.4211,True,13,strict
back pain,Cymbalta,10,18,31.9927,6.8209,6.7273,22,0.6818,40.0,False,13,strict
back pain,Voltaren,11,5,31.7013,7.9253,8.625,16,0.8125,33.4375,True,13,strict
back pain,Acetaminophen / pamabrom,12,4,27.6997,7.9962,9.0,12,0.9167,10.6667,True,13,strict
back pain,Nabumetone,13,20,26.8584,6.5141,6.1765,17,0.6471,43.7647,True,13,strict
back pain,Lorcet 10 / 650,14,6,24.4227,7.7231,8.6,10,0.9,23.7,False,13,strict
back pain,Vicodin,15,16,23.8026,6.8712,6.75,12,0.5833,40.0,False,13,strict
bacterial infection,Metronidazole,1,14,103.0714,6.2727,6.2407,270,0.5519,12.6519,True,39,loose
bacterial infection,Clindamycin,2,18,95.6222,5.7662,5.7127,275,0.4764,25.5091,True,39,loose
bacterial infection,Flagyl,3,7,67.3074,6.8695,6.8542,96,0.6562,19.6771,True,39,loose
bacterial infection,Cephalexin,4,10,50.1881,6.5339,6.4407,59,0.5424,27.8136,True,39,loose
bacterial infection,Doxycycline,5,17,49.6253,5.9742,5.7971,69,0.5507,38.058,True,39,loose
bacterial infection,Amoxicillin,6,6,42.9692,6.8806,6.8462,39,0.6154,26.0,True,39,loose
bacterial infection,Amoxicillin / clavulanate,7,24,40.8018,4.8423,4.4789,71,0.338,15.8873,True,39,loose
bacterial infection,Ciprofloxacin,8,12,34.4006,6.388,6.1379,29,0.5517,19.5517,True,39,loose
bacterial infection,Ceftriaxone,9,2,34.1554,7.8358,8.3684,19,0.8421,13.2105,False,39,loose
bacterial infection,Azithromycin,10,13,33.4567,6.3227,6.0357,28,0.5,4.8214,True,39,loose
bacterial infection,Levofloxacin,11,20,33.3263,5.7154,5.2647,34,0.4412,16.5588,True,39,loose
bacterial infection,Rocephin,12,1,32.9719,7.9969,8.7059,17,0.8824,14.7059,False,39,loose
bacterial infection,Sulfamethoxazole / trimethoprim,13,23,32.4187,4.9438,4.3721,43,0.3256,12.2791,True,39,loose
bacterial infection,Augmentin,14,21,31.101,5.4979,4.9375,32,0.4062,23.0625,False,39,loose
bacterial infection,Moxifloxacin,15,15,29.4477,6.1403,5.6957,23,0.5217,10.3043,False,39,loose
bacterial skin infection,Sulfamethoxazole / trimethoprim,1,2,61.3296,5.9569,5.8396,106,0.4811,29.3302,True,41,loose
bacterial skin infection,Bactrim,2,1,46.7114,6.9633,6.9556,45,0.6222,50.1111,False,41,loose
bacterial skin infection,Bactrim DS,3,3,27.0681,5.5253,4.7917,24,0.375,22.3333,False,41,loose
bacterial vaginitis,Metronidazole,1,2,163.7566,7.1606,7.1644,523,0.6635,11.8757,False,3,loose
bacterial vaginitis,Clindamycin,2,5,48.3927,6.7763,6.7255,51,0.6078,16.1961,False,3,loose
bacterial vaginitis,Tinidazole,3,1,48.3546,7.4613,7.5952,42,0.7619,14.1429,False,3,loose
bacterial vaginitis,MetroGel-Vaginal,4,7,32.2393,6.5808,6.375,24,0.5417,33.8333,False,3,loose
bacterial vaginitis,Tindamax,5,6,23.9278,6.6364,6.3077,13,0.5385,18.9231,False,3,loose
bacterial vaginitis,Clindesse,6,3,18.2291,6.89,6.7143,7,0.5714,12.8571,False,3,loose
bacterial vaginitis,Flagyl ER,7,4,16.8619,6.8838,6.6667,6,0.6667,21.1667,True,3,loose
barrett s esophagus,Dexlansoprazole,1,2,32.8298,7.9624,8.6471,17,0.8824,26.1765,False,1,loose
barrett s esophagus,Esomeprazole,2,3,30.8274,7.9596,8.7333,15,0.8,33.1333,False,1,loose
barrett s esophagus,Nexium,3,5,29.4885,7.8811,8.6429,14,0.7857,34.9286,False,1,loose
barrett s esophagus,Dexilant,4,4,27.5554,7.9545,8.9167,12,0.9167,31.75,False,1,loose
barrett s esophagus,Omeprazole,5,1,22.8974,8.0955,9.75,8,1.0,17.875,False,1,loose
barrett s esophagus,Pantoprazole,6,6,20.0394,7.5742,8.5714,7,0.7143,44.2857,False,1,loose
barrett s esophagus,Kapidex,7,7,16.2982,7.2888,8.0,5,0.8,12.8,False,1,loose
basal cell carcinoma,Imiquimod,1,2,45.9636,7.2675,7.35,40,0.725,27.55,False,56,loose
basal cell carcinoma,Fluorouracil,2,1,27.3298,7.3042,7.5714,14,0.7143,41.5714,False,56,loose
basal cell carcinoma,Aldara,3,3,23.0591,6.9526,6.9091,11,0.6364,40.5455,False,56,loose
basal cell carcinoma,Efudex,4,4,15.3775,6.877,6.6,5,0.6,47.4,False,56,loose
benign essential trem,Propranolol,1,1,46.3978,7.4296,7.5641,39,0.7436,45.7949,True,46,loose
benign essential trem,Primidone,2,4,37.5534,5.7946,5.4524,42,0.4048,40.0952,False,46,loose
benign essential trem,Inderal,3,2,24.6686,7.1212,7.25,12,0.75,64.75,False,46,loose
benign essential trem,Gabapentin,4,3,20.8442,6.9481,6.8889,9,0.5556,32.4444,True,46,loose
benign prostatic hyperplasia,Tamsulosin,1,15,66.6548,5.7156,5.6029,136,0.4044,55.5956,True,12,loose
benign prostatic hyperplasia,Silodosin,2,13,57.9965,6.1476,6.0337,89,0.5281,38.7753,False,12,loose
benign prostatic hyperplasia,Tadalafil,3,1,56.2138,7.7955,7.9808,52,0.8077,71.3846,False,12,loose
benign prostatic hyperplasia,Rapaflo,4,11,55.7293,6.3101,6.2051,78,0.5385,44.0,False,12,loose
benign prostatic hyperplasia,Cialis,5,2,52.3945,7.6425,7.8085,47,0.7872,78.4681,False,12,loose
benign prostatic hyperplasia,Flomax,6,17,50.217,5.5797,5.3704,81,0.358,82.7531,False,12,loose
benign prostatic hyperplasia,Alfuzosin,7,14,40.5916,6.051,5.8,45,0.4667,37.4889,True,12,loose
benign prostatic hyperplasia,Dutasteride,8,4,37.5595,7.366,7.5385,26,0.6923,76.6538,False,12,loose
benign prostatic hyperplasia,Avodart,9,5,35.7774,7.303,7.4583,24,0.6667,82.4167,False,12,loose
benign prostatic hyperplasia,Terazosin,10,6,32.1308,7.1847,7.3,20,0.7,30.2,False,12,loose
benign prostatic hyperplasia,Doxazosin,11,3,31.3827,7.397,7.6667,18,0.7778,41.4444,True,12,loose
benign prostatic hyperplasia,Finasteride,12,16,28.231,5.6462,5.0,25,0.4,60.2,True,12,loose
benign prostatic hyperplasia,Dutasteride / tamsulosin,13,9,27.4229,6.4636,6.1111,18,0.5,41.0556,True,12,loose
benign prostatic hyperplasia,Uroxatral,14,12,26.7158,6.297,5.8333,18,0.3889,63.6667,False,12,loose
benign prostatic hyperplasia,Jalyn,15,10,26.4318,6.4107,6.0,17,0.4706,43.4706,False,12,loose
binge eating disorde,Lisdexamfetamine,1,1,52.8912,7.5559,7.6939,49,0.7551,33.1429,False,40,loose
binge eating disorde,Vyvanse,2,2,52.8912,7.5559,7.6939,49,0.7551,33.1429,False,40,loose
bipolar disorde,Lamotrigine,1,3,192.9553,8.2351,8.2623,549,0.8342,42.4299,True,12,strict
bipolar disorde,Lamictal,2,5,161.4676,8.1973,8.2345,388,0.8299,53.9381,False,12,strict
bipolar disorde,Quetiapine,3,31,141.5862,7.115,7.1187,396,0.6894,26.5379,False,12,strict
bipolar disorde,Lurasidone,4,45,132.4321,6.8297,6.8245,376,0.6569,43.3537,True,12,strict
bipolar disorde,Latuda,5,43,128.1269,6.8585,6.8539,349,0.6619,46.6877,False,12,strict
bipolar disorde,Seroquel,6,39,108.9108,6.9723,6.9713,244,0.6721,34.1598,False,12,strict
bipolar disorde,Lithium,7,15,104.633,7.571,7.6073,191,0.7644,36.2932,True,12,strict
bipolar disorde,Asenapine,8,27,96.239,7.1932,7.2067,179,0.7151,28.0726,False,12,strict
bipolar disorde,Saphris,9,21,94.8283,7.3162,7.3393,168,0.7321,29.8333,False,12,strict
bipolar disorde,Aripiprazole,10,59,88.0296,5.935,5.8773,220,0.5364,23.25,True,12,strict
bipolar disorde,Abilify,11,60,83.4978,5.919,5.8543,199,0.5327,25.4925,True,12,strict
bipolar disorde,Divalproex sodium,12,56,81.9934,6.442,6.4012,162,0.6111,36.1728,True,12,strict
bipolar disorde,Oxcarbazepine,13,8,80.0812,8.0081,8.13,100,0.81,42.59,False,12,strict
bipolar disorde,Olanzapine,14,51,76.8984,6.594,6.5588,136,0.5882,28.8456,False,12,strict
bipolar disorde,Gabapentin,15,4,75.3174,8.2178,8.3929,84,0.8214,55.8929,True,12,strict
birth control,Etonogestrel,1,91,386.6492,5.8329,5.8298,4394,0.4802,6.7893,False,10,loose
birth control,Levonorgestrel,2,9,377.9954,7.0386,7.0388,2884,0.6505,8.3523,False,10,loose
birth control,Ethinyl estradiol / norethindrone,3,108,313.7291,5.6521,5.6469,3081,0.4797,7.8848,False,10,loose
birth control,Nexplanon,4,107,303.6499,5.6552,5.6497,2883,0.4565,6.0166,False,10,loose
birth control,Ethinyl estradiol / levonorgestrel,5,86,269.6267,5.874,5.8676,2107,0.485,7.2886,False,10,loose
birth control,Ethinyl estradiol / norgestimate,6,84,269.393,5.8828,5.8765,2097,0.5055,8.4721,False,10,loose
birth control,Mirena,7,13,253.6928,6.9827,6.9826,1320,0.6462,13.9985,False,10,loose
birth control,Implanon,8,57,239.0944,6.1816,6.1751,1496,0.5254,8.3463,False,10,loose
birth control,Skyla,9,6,237.3071,7.2412,7.2439,1074,0.6797,3.7989,False,10,loose
birth control,Copper,10,8,200.9824,7.1058,7.1075,800,0.68,7.5988,False,10,loose
birth control,Ethinyl estradiol / etonogestrel,11,26,191.4286,6.6566,6.6518,827,0.5804,8.7449,False,10,loose
birth control,NuvaRing,12,27,190.771,6.6458,6.6408,824,0.5789,8.7755,False,10,loose
birth control,Lo Loestrin Fe,13,61,183.025,6.1144,6.1027,896,0.5513,9.683,False,10,loose
birth control,Drospirenone / ethinyl estradiol,14,82,154.8913,5.9181,5.8993,685,0.4934,8.3299,False,10,loose
birth control,Ethinyl estradiol / norelgestromin,15,18,153.4337,6.8075,6.8031,508,0.6516,9.252,False,10,loose
bladder infection,Nitrofurantoin,1,12,69.0495,4.9703,4.8446,193,0.3731,23.6684,True,44,loose
bladder infection,Macrobid,2,11,53.1661,5.1159,4.9074,108,0.3611,34.6204,True,44,loose
bladder infection,Ciprofloxacin,3,8,50.4155,5.7831,5.5921,76,0.5,34.4474,True,44,loose
bladder infection,Cephalexin,4,1,45.9886,7.6648,7.8889,36,0.7778,46.0556,True,44,loose
bladder infection,Cipro,5,9,28.9066,5.7813,5.2,25,0.48,54.64,True,44,loose
bladder infection,Methenamine,6,4,21.4156,7.1385,7.3333,9,0.7778,50.1111,True,44,loose
bladder infection,Hiprex,7,2,21.0589,7.4455,8.125,8,0.875,56.125,False,44,loose
bladder infection,Fosfomycin,8,5,20.987,6.9957,7.0,9,0.6667,23.1111,False,44,loose
bladder infection,Keflex,9,3,19.2039,7.2584,7.7143,7,0.7143,64.8571,False,44,loose
bladder infection,Levofloxacin,10,10,17.8107,5.6322,4.0,10,0.4,14.2,True,44,loose
bladder infection,Monurol,11,6,17.1341,6.995,7.0,6,0.6667,28.8333,False,44,loose
bladder infection,Levaquin,12,7,16.4189,6.2057,4.8571,7,0.5714,19.2857,False,44,loose
bone infection,Clindamycin,1,1,23.704,7.4959,8.1,10,0.8,20.3,True,39,loose
borderline personality disorde,Quetiapine,1,4,58.1941,7.3907,7.4677,62,0.7903,24.5,True,42,loose
borderline personality disorde,Lamotrigine,2,1,38.0626,8.115,8.7273,22,0.8636,15.2273,True,42,loose
borderline personality disorde,Olanzapine,3,6,29.7019,7.2038,7.3529,17,0.7059,14.7059,False,42,loose
borderline personality disorde,Seroquel,4,5,26.0911,7.2364,7.4615,13,0.7692,43.1538,False,42,loose
borderline personality disorde,Aripiprazole,5,7,23.6359,7.1265,7.2727,11,0.6364,12.7273,True,42,loose
borderline personality disorde,Risperidone,6,10,20.5417,6.4959,5.9,10,0.6,17.9,True,42,loose
borderline personality disorde,Lurasidone,7,3,19.6216,7.4163,8.1429,7,1.0,23.7143,True,42,loose
borderline personality disorde,Risperdal,8,2,16.6928,7.4652,8.6,5,1.0,28.4,False,42,loose
borderline personality disorde,Sertraline,9,8,15.1144,6.7594,6.2,5,0.6,2.4,True,42,loose
borderline personality disorde,Topiramate,10,9,15.1144,6.7594,6.2,5,0.6,4.0,True,42,loose
bowel preparation,Magnesium sulfate / potassium sulfate / sodium sulfate,1,3,212.7453,7.4249,7.4312,821,0.7247,15.3033,True,16,loose
bowel preparation,Suprep Bowel Prep Kit,2,2,212.4023,7.4816,7.4888,806,0.7333,15.531,False,16,loose
bowel preparation,Polyethylene glycol 3350 with electrolytes,3,5,114.6102,6.9365,6.9341,273,0.6447,15.348,True,16,loose
bowel preparation,MoviPrep,4,4,98.4377,7.1227,7.1309,191,0.6649,17.1152,False,16,loose
bowel preparation,Citric acid / magnesium oxide / sodium picosulfate,5,10,65.8615,6.2513,6.1712,111,0.5766,7.991,True,16,loose
bowel preparation,Prepopik,6,11,65.8615,6.2513,6.1712,111,0.5766,7.991,False,16,loose
bowel preparation,Bisacodyl,7,12,42.302,5.9824,5.74,50,0.5,12.74,True,16,loose
bowel preparation,Dulcolax,8,14,33.0295,5.8388,5.4062,32,0.4375,17.0312,False,16,loose
bowel preparation,GoLYTELY,9,7,32.5553,6.5111,6.28,25,0.6,20.12,False,16,loose
bowel preparation,GaviLyte-G,10,1,25.6547,7.7352,8.5455,11,0.9091,12.9091,False,16,loose
bowel preparation,Sodium biphosphate / sodium phosphate,11,8,18.2305,6.4455,5.625,8,0.5,18.125,True,16,loose
bowel preparation,Polyethylene glycol 3350,12,13,17.8442,5.9481,4.5556,9,0.3333,21.6667,True,16,loose
bowel preparation,GaviLyte-N,13,9,15.6372,6.3838,5.1667,6,0.3333,5.8333,False,16,loose
bowel preparation,OsmoPrep,14,6,15.1144,6.7594,6.2,5,0.6,25.6,False,16,loose
bowel preparation,MiraLax,15,15,15.0264,5.6794,3.4286,7,0.1429,26.2857,False,16,loose
breakthrough pain,Fentanyl,1,1,41.4742,8.2948,8.92,25,0.88,31.88,True,64,loose
breakthrough pain,Actiq,2,3,21.9075,7.7455,8.875,8,0.875,38.625,False,64,loose
breakthrough pain,Subsys,3,4,18.7671,7.6616,9.0,6,0.8333,21.1667,False,64,loose
breakthrough pain,Fentora,4,2,17.3505,7.7594,9.6,5,1.0,39.8,False,64,loose
breast cance,Anastrozole,1,10,55.7455,5.4145,5.2358,106,0.2925,67.8208,False,5,strict
breast cance,Letrozole,2,4,49.8363,6.2788,6.1429,63,0.5714,82.0,False,5,strict
breast cance,Arimidex,3,5,40.9732,6.1769,5.9545,44,0.4773,102.2273,False,5,strict
breast cance,Tamoxifen,4,7,36.3636,6.0606,5.75,36,0.5278,58.9722,True,5,strict
breast cance,Femara,5,1,33.0958,6.6192,6.44,25,0.68,136.6,False,5,strict
breast cance,Exemestane,6,11,32.4384,5.1943,4.641,39,0.3077,46.641,False,5,strict
breast cance,Aromasin,7,6,22.1971,6.1564,5.3846,13,0.4615,71.4615,False,5,strict
breast cance,Afinitor,8,2,17.9477,6.3455,5.375,8,0.5,19.875,False,5,strict
breast cance,Everolimus,9,3,17.9477,6.3455,5.375,8,0.5,19.875,False,5,strict
breast cance,Docetaxel,10,8,13.2729,5.9358,3.4,5,0.2,13.4,False,5,strict
breast cance,Taxotere,11,9,13.2729,5.9358,3.4,5,0.2,13.4,False,5,strict
breast cancer adjuvant,Letrozole,1,2,21.1845,6.3874,5.7273,11,0.4545,70.5455,False,53,loose
breast cancer adjuvant,Femara,2,1,18.5076,6.9952,7.0,7,0.5714,91.7143,False,53,loose
breast cancer metastatic,Ibrance,1,7,29.5153,6.7713,6.6316,19,0.6842,32.9474,False,61,loose
breast cancer metastatic,Palbociclib,2,8,29.5153,6.7713,6.6316,19,0.6842,32.9474,False,61,loose
breast cancer metastatic,Letrozole,3,3,25.5142,7.0764,7.1538,13,0.6154,80.3846,False,61,loose
breast cancer metastatic,Eribulin,4,1,22.6146,7.9955,9.5,8,1.0,52.75,False,61,loose
breast cancer metastatic,Halaven,5,2,20.8749,7.89,9.4286,7,1.0,58.0,False,61,loose
breast cancer metastatic,Capecitabine,6,9,20.1299,6.71,6.3333,9,0.5556,20.6667,False,61,loose
breast cancer metastatic,Femara,7,4,19.7861,6.9955,7.0,8,0.625,114.625,False,61,loose
breast cancer metastatic,Xeloda,8,11,17.1151,6.4689,5.5714,7,0.4286,26.0,False,61,loose
breast cancer metastatic,Fulvestrant,9,10,16.0454,6.5505,5.6667,6,0.5,37.5,False,61,loose
breast cancer metastatic,Anastrozole,10,5,15.509,6.9358,6.8,5,0.6,29.2,False,61,loose
breast cancer metastatic,Faslodex,11,6,15.2459,6.8182,6.4,5,0.6,44.4,False,61,loose
bronchitis,Azithromycin,1,12,74.5056,6.5346,6.4923,130,0.6077,24.9,True,1,loose
bronchitis,Levofloxacin,2,19,49.0914,5.5945,5.3766,77,0.4675,25.1299,False,1,loose
bronchitis,Clarithromycin,3,21,48.339,5.4386,5.2025,79,0.4177,21.9241,False,1,loose
bronchitis,Guaifenesin,4,1,41.7719,7.3843,7.5312,32,0.7188,61.8125,False,1,loose
bronchitis,Levaquin,5,20,40.9632,5.5744,5.2593,54,0.463,30.0926,False,1,loose
bronchitis,Zithromax,6,7,38.8149,6.8616,6.8125,32,0.6562,41.5625,False,1,loose
bronchitis,Amoxicillin / clavulanate,7,4,38.4591,7.0216,7.0333,30,0.6667,25.1667,False,1,loose
bronchitis,Avelox,8,9,35.0442,6.6227,6.4643,28,0.5714,16.8214,False,1,loose
bronchitis,Moxifloxacin,9,10,35.0442,6.6227,6.4643,28,0.5714,16.8214,False,1,loose
bronchitis,Augmentin,10,2,31.7115,7.0909,7.15,20,0.7,32.4,False,1,loose
bronchitis,Mucinex,11,3,31.7115,7.0909,7.15,20,0.7,86.4,False,1,loose
bronchitis,Doxycycline,12,18,27.6124,5.6364,4.9583,24,0.3333,19.375,False,1,loose
bronchitis,Cefdinir,13,22,26.2039,5.2408,4.4,25,0.32,9.08,False,1,loose
bronchitis,Biaxin,14,17,25.4226,5.6847,4.9,20,0.45,29.15,False,1,loose
bronchitis,Amoxicillin,15,11,22.7922,6.5795,6.1667,12,0.5,9.5833,False,1,loose
bulimia,Fluoxetine,1,1,46.2002,8.0424,8.4242,33,0.8788,41.0606,False,0,none
bulimia,Prozac,2,2,34.9816,7.6336,8.0,21,0.8095,55.6667,False,0,none
bulimia,Topiramate,3,3,22.2666,7.0413,7.1,10,0.7,15.9,False,0,none
bulimia,Topamax,4,4,18.3684,6.9426,6.8571,7,0.7143,20.1429,False,0,none
burns external,Silver sulfadiazine,1,1,62.6675,9.2398,9.8261,46,0.9783,16.6304,False,1,loose
burns external,Silvadene,2,2,17.6135,7.877,10.0,5,1.0,35.6,False,1,loose
cervical dystonia,Botox,1,1,37.5595,7.366,7.5385,26,0.7692,26.6923,False,8,loose
cervical dystonia,OnabotulinumtoxinA,2,2,37.5595,7.366,7.5385,26,0.7692,26.6923,False,8,loose
cervical dystonia,Baclofen,3,3,17.8062,6.2955,5.25,8,0.625,18.875,False,8,loose
chlamydia infection,Azithromycin,1,1,137.2274,7.6003,7.6227,326,0.7515,7.1687,True,36,loose
chlamydia infection,Doxycycline,2,2,41.2576,7.2934,7.4062,32,0.6875,13.25,True,36,loose
chlamydia infection,Zithromax,3,3,22.5541,7.1322,7.3,10,0.7,15.9,False,36,loose
chronic fatigue syndrome,Armodafinil,1,2,42.1576,7.4525,7.625,32,0.8125,45.9688,True,115,loose
chronic fatigue syndrome,Nuvigil,2,3,38.626,7.4336,7.6296,27,0.8148,51.7407,False,115,loose
chronic fatigue syndrome,Modafinil,3,5,37.0285,6.9977,7.0,28,0.6429,35.6786,True,115,loose
chronic fatigue syndrome,Lisdexamfetamine,4,1,21.1534,7.9952,9.7143,7,1.0,37.8571,False,115,loose
chronic fatigue syndrome,Provigil,5,4,17.4062,7.1061,7.3333,6,0.8333,59.1667,False,115,loose
chronic fatigue syndrome,Cymbalta,6,6,14.1937,6.3476,4.8,5,0.4,17.0,False,115,loose
chronic fatigue syndrome,Duloxetine,7,7,14.1937,6.3476,4.8,5,0.4,17.0,True,115,loose
chronic idiopathic constipation,Plecanatide,1,1,47.5896,7.4322,7.561,41,0.7317,23.2439,False,103,loose
chronic idiopathic constipation,Trulance,2,2,47.5896,7.4322,7.561,41,0.7317,23.2439,False,103,loose
chronic lymphocytic leukemia,Ibrutinib,1,2,24.072,6.6764,6.3846,13,0.6154,13.1538,False,101,loose
chronic lymphocytic leukemia,Imbruvica,2,3,20.1105,6.3595,5.6,10,0.5,13.3,False,101,loose
chronic lymphocytic leukemia,Rituximab,3,1,17.2189,7.7005,9.4,5,1.0,29.4,False,101,loose
chronic myelogenous leukemia,Imatinib,1,1,39.9985,8.3403,9.0435,23,0.913,25.3043,False,101,loose
chronic myelogenous leukemia,Gleevec,2,2,36.7427,8.2159,8.95,20,0.9,27.95,False,101,loose
chronic myelogenous leukemia,Nilotinib,3,5,35.7174,7.615,7.9545,22,0.7273,16.4545,False,101,loose
chronic myelogenous leukemia,Tasigna,4,6,29.4156,7.3539,7.625,16,0.625,20.875,False,101,loose
chronic myelogenous leukemia,Dasatinib,5,3,28.3986,7.8764,8.6923,13,1.0,12.0,False,101,loose
chronic myelogenous leukemia,Sprycel,6,4,24.5665,7.7686,8.7,10,1.0,15.0,True,101,loose
chronic pain,Oxycodone,1,10,123.8744,7.914,7.9592,245,0.8204,38.8449,True,17,strict
chronic pain,Acetaminophen / oxycodone,2,11,93.5604,7.9073,7.9857,140,0.8214,34.55,True,17,strict
chronic pain,Methadone,3,1,90.4918,8.7076,8.8981,108,0.9074,58.1389,True,17,strict
chronic pain,Fentanyl,4,8,88.6347,7.9919,8.0894,123,0.8618,29.0081,True,17,strict
chronic pain,Morphine,5,19,82.6993,7.5181,7.5702,121,0.7273,30.0909,False,17,strict
chronic pain,Buprenorphine,6,30,77.7224,5.961,5.8882,170,0.5412,28.7353,False,17,strict
chronic pain,Hydromorphone,7,4,77.5312,8.3122,8.4943,87,0.8851,44.8276,True,17,strict
chronic pain,Tramadol,8,29,70.1426,6.0821,6.0,133,0.5489,26.797,True,17,strict
chronic pain,OxyContin,9,9,64.8517,7.9229,8.0896,67,0.8358,63.0746,True,17,strict
chronic pain,Duloxetine,10,27,61.934,6.3543,6.2737,95,0.6526,51.6842,False,17,strict
chronic pain,Butrans,11,24,59.8512,6.5303,6.4643,84,0.6071,36.9762,False,17,strict
chronic pain,Cymbalta,12,26,59.7968,6.4481,6.3721,86,0.6628,56.814,False,17,strict
chronic pain,Dilaudid,13,2,58.6483,8.4652,8.8333,48,0.9167,57.0417,True,17,strict
chronic pain,Fentanyl Transdermal System,14,17,50.0642,7.6347,7.814,43,0.8605,41.5116,True,17,strict
chronic pain,MS Contin,15,16,47.0849,7.6382,7.8421,38,0.7368,50.1842,False,17,strict
clostridial infection,Metronidazole,1,5,28.5438,6.0856,5.5909,22,0.4545,10.1818,True,36,loose
clostridial infection,Fidaxomicin,2,1,17.4062,7.1061,7.3333,6,0.6667,13.0,False,36,loose
clostridial infection,Dificid,3,2,15.509,6.9358,6.8,5,0.6,15.6,False,36,loose
clostridial infection,Flagyl,4,3,15.509,6.9358,6.8,5,0.6,14.8,True,36,loose
clostridial infection,Vancomycin,5,4,14.9829,6.7005,6.0,5,0.6,24.0,True,36,loose
cluster headaches,Sumatriptan,1,2,63.5274,8.3416,8.6207,58,0.8793,8.3621,False,2,loose
cluster headaches,Verapamil,2,1,59.4826,8.6764,9.1064,47,0.8723,21.5532,False,2,loose
cluster headaches,Imitrex,3,3,35.6246,7.9659,8.55,20,0.9,14.95,False,2,loose
cluster headaches,Tizanidine,4,11,27.7013,6.9253,6.875,16,0.625,36.5625,False,2,loose
cluster headaches,Prednisone,5,4,22.3317,7.8955,9.25,8,1.0,11.625,False,2,loose
cluster headaches,Indomethacin,6,5,21.6246,7.6455,8.625,8,1.0,6.125,False,2,loose
cluster headaches,Lithium,7,7,20.0394,7.5742,8.5714,7,0.8571,21.8571,False,2,loose
cluster headaches,Dihydroergotamine,8,6,17.0874,7.6417,9.2,5,1.0,5.6,False,2,loose
cluster headaches,Cafergot,9,8,16.8243,7.5241,8.8,5,1.0,5.2,False,2,loose
cluster headaches,Caffeine / ergotamine,10,9,16.8243,7.5241,8.8,5,1.0,5.2,False,2,loose
cluster headaches,Zanaflex,11,10,16.0351,7.1711,7.6,5,0.8,54.2,False,2,loose
cold sores,Valacyclovir,1,1,121.0517,9.0732,9.2135,178,0.927,18.1685,False,0,none
cold sores,Valtrex,2,2,100.7036,9.0434,9.2419,124,0.9274,23.8871,False,0,none
cold sores,Penciclovir,3,3,51.3636,8.5606,9.0833,36,0.9167,7.5833,False,0,none
cold sores,Denavir,4,4,48.6257,8.4646,9.0,33,0.9091,8.0909,False,0,none
cold sores,Acyclovir,5,5,48.2386,8.0398,8.3889,36,0.8611,9.1667,False,0,none
cold sores,Famciclovir,6,6,41.5571,7.9977,8.4444,27,0.8148,16.5185,False,0,none
cold sores,Zovirax Cream,7,9,25.8026,7.1564,7.3077,13,0.6923,9.7692,False,0,none
cold sores,Sitavig,8,7,20.0394,7.5742,8.5714,7,1.0,8.4286,False,0,none
cold sores,Famvir,9,8,19.9001,7.5215,8.4286,7,0.7143,28.1429,False,0,none
cold symptoms,Chlorpheniramine / hydrocodone,1,6,27.3891,7.5964,8.1538,13,0.6923,7.3077,False,1,loose
cold symptoms,Dexbrompheniramine / pseudoephedrine,2,1,24.8442,8.2814,10.0,9,1.0,6.7778,False,1,loose
cold symptoms,Tussionex Pennkinetic,3,7,24.6453,7.4308,7.9091,11,0.6364,8.2727,False,1,loose
cold symptoms,Echinacea,4,5,23.7013,7.9004,9.1111,9,0.8889,9.0,False,1,loose
cold symptoms,Ephedrine / guaifenesin,5,3,22.4731,7.9455,9.375,8,1.0,6.625,False,1,loose
cold symptoms,Drixoral Cold and Allergy,6,2,21.4319,8.1005,10.0,7,1.0,8.2857,False,1,loose
cold symptoms,Pseudoephedrine / triprolidine,7,8,19.6216,7.4163,8.1429,7,0.8571,4.5714,False,1,loose
cold symptoms,Chlorpheniramine / phenylephrine,8,4,19.4475,7.9394,9.8333,6,1.0,3.5,False,1,loose
cold symptoms,Actifed,9,9,18.0866,7.3838,8.1667,6,0.8333,5.3333,False,1,loose
cold symptoms,Acetaminophen / chlorpheniramine / phenylephrine,10,14,16.9759,6.4163,5.4286,7,0.4286,2.7143,True,1,loose
